age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
58.0,Male,Married,Professional,128200.0,Private,12.8,Mid-size,Family,0.0,3,2,8500.0,0.0,17300.0,29100.0,25000.0,No,0.0,775.0,851100.0,282400.0,Education EMI,263000.0,48,Eligible,31878.0
48.0,Male,Married,Graduate,121700.0,Self-employed,7.7,Large Indian,Rented,20600.0,3,2,4900.0,0.0,7400.0,32400.0,9300.0,No,0.0,652.0,102500.0,27200.0,Personal Loan EMI,406000.0,20,Not_Eligible,16956.0
27.0,Male,Single,Graduate,84000.0,Private,5.0,Small,Rented,23200.0,1,0,0.0,0.0,9000.0,21200.0,14400.0,Yes,17900.0,710.0,232700.0,114700.0,Education EMI,131000.0,46,Not_Eligible,500.0
38.0,Male,Married,High School,50700.0,Private,1.2,Mid-size,Rented,7900.0,4,3,0.0,0.0,3600.0,14900.0,5200.0,Yes,14100.0,590.0,123400.0,65500.0,Education EMI,296000.0,48,Not_Eligible,1400.0
27.0,Female,Married,Graduate,52600.0,Private,1.1,Startup,Rented,17500.0,5,4,0.0,0.0,7100.0,15400.0,6900.0,No,0.0,688.0,79400.0,34400.0,Home Appliances EMI,136000.0,33,Not_Eligible,2280.0
38.0,Male,Married,Graduate,72600.0,Self-employed,4.9,Mid-size,Rented,23200.0,3,2,4400.0,0.0,4100.0,20100.0,11200.0,No,0.0,643.0,467000.0,158200.0,Education EMI,466000.0,46,Not_Eligible,3801.6
32.0,MALE,Single,High School,51200.0,Government,1.7,Startup,Own,0.0,2,1,4700.0,0.0,2700.0,12100.0,9800.0,No,0.0,762.0,339700.0,98800.0,Vehicle EMI,565000.0,63,High_Risk,14454.0
32.0,Male,Married,Post Graduate,62400.0,Private,7.8,Startup,Own,0.0,2,1,0.0,0.0,4600.0,12400.0,9100.0,No,0.0,673.0,366200.0,149800.0,E-commerce Shopping EMI,17000.0,13,Eligible,18150.0
48.0,Female,Married,Professional,118700.0,Private,2.6,Large Indian,Family,0.0,3,2,6300.0,0.0,7700.0,34400.0,23200.0,No,0.0,720.0,948200.0,560800.0,E-commerce Shopping EMI,64000.0,4,Eligible,25905.0
38.0,Female,Married,Graduate,30700.0,Private,4.6,Large Indian,Rented,7900.0,4,3,0.0,0.0,3200.0,7800.0,2700.0,No,0.0,645.0,34900.0,17400.0,Personal Loan EMI,326000.0,24,Not_Eligible,2912.0
48.0,Male,Married,Post Graduate,51200.0,Self-employed,2.5,Mid-size,Family,0.0,3,2,4600.0,7800.0,3800.0,7900.0,7000.0,No,0.0,999.0,371000.0,112500.0,E-commerce Shopping EMI,88000.0,8,Not_Eligible,9949.5
32.0,Female,Married,Post Graduate,26000.0,Government,2.3,Large Indian,Rented,7000.0,4,3,0.0,0.0,2800.0,7700.0,1700.0,No,0.0,754.0,177300.0,90800.0,Education EMI,394000.0,11,Not_Eligible,4488.0
32.0,Male,Married,Post Graduate,35400.0,Government,0.5,Large Indian,Own,0.0,5,4,0.0,0.0,5300.0,7400.0,4900.0,No,0.0,680.0,92500.0,36000.0,E-commerce Shopping EMI,112000.0,14,High_Risk,8900.0
27.0,Male,Married,High School,68500.0,Government,1.9,Startup,Family,0.0,4,3,14700.0,0.0,4500.0,13200.0,12400.0,No,0.0,708.0,517600.0,305000.0,E-commerce Shopping EMI,193000.0,12,Not_Eligible,13035.0
39.0,Male,Married,Post Graduate,60828.0,Private,3.9,Small,Rented,10700.0,2,1,0.0,0.0,3400.0,13300.0,8800.0,No,0.0,706.0,352800.0,165600.0,E-commerce Shopping EMI,182000.0,17,High_Risk,12300.0
48.0,Female,Married,Post Graduate,66900.0,Government,5.7,Large Indian,Rented,19800.0,3,2,9300.0,23900.0,4900.0,11900.0,11100.0,No,0.0,776.0,475600.0,170600.0,Education EMI,370000.0,8,Not_Eligible,500.0
48.0,Male,Married,Graduate,58800.0,Self-employed,1.7,Mid-size,Own,0.0,2,1,13600.0,8100.0,6200.0,17400.0,9000.0,No,0.0,578.0,329900.0,119700.0,Home Appliances EMI,160000.0,33,Not_Eligible,1620.0
38.0,Male,Married,High School,46100.0,Private,8.7,Startup,Own,0.0,3,2,0.0,0.0,2600.0,12500.0,6200.0,No,0.0,698.0,185100.0,56200.0,Personal Loan EMI,76000.0,31,Eligible,12400.0
37.0,Male,Single,High School,45941.0,Private,1.4,Mid-size,Own,0.0,2,1,8200.0,0.0,4100.0,9900.0,8800.0,No,0.0,624.0,266900.0,145300.0,Home Appliances EMI,237000.0,6,Not_Eligible,5880.0
27.0,Female,Married,High School,14400.0,Private,2.2,Mid-size,Rented,2800.0,2,1,0.0,9900.0,800.0,3300.0,2400.0,No,0.0,788.0,58500.0,13000.0,Home Appliances EMI,33000.0,25,Not_Eligible,500.0
32.0,Male,Married,Graduate,75300.0,Private,0.6,Mid-size,Rented,25000.0,4,3,8100.0,12400.0,11100.0,19100.0,4300.0,Yes,11800.0,669.0,149100.0,88500.0,E-commerce Shopping EMI,88000.0,22,Not_Eligible,500.0
38.0,Male,Married,Graduate,59300.0,Government,4.0,Large Indian,Rented,15400.0,3,2,5800.0,0.0,7300.0,14600.0,11600.0,Yes,6200.0,764.0,144200.0,31000.0,Vehicle EMI,738000.0,13,Not_Eligible,500.0
27.0,Male,Single,Graduate,42600.0,Private,0.5,Mid-size,Family,0.0,1,0,0.0,0.0,6400.0,12700.0,7700.0,Yes,7800.0,597.0,240200.0,141600.0,Personal Loan EMI,446000.0,23,Not_Eligible,1792.0
38.0,Male,Married,Graduate,34100.0,Government,10.3,Startup,Rented,11800.0,4,3,9200.0,0.0,3800.0,7900.0,2900.0,No,0.0,776.0,48200.0,19800.0,Vehicle EMI,283000.0,16,Not_Eligible,500.0
58.0,Male,Married,Graduate,34100.0,Private,28.3,MNC,Rented,11300.0,3,2,0.0,0.0,2100.0,7200.0,5400.0,Yes,4100.0,666.0,250000.0,66600.0,Personal Loan EMI,790000.0,48,Not_Eligible,1540.0
48.0,Male,Married,Graduate,89900.0,Self-employed,22.6,MNC,Own,0.0,3,2,11500.0,0.0,10700.0,15300.0,7500.0,No,0.0,821.0,414500.0,208900.0,Home Appliances EMI,105000.0,25,Eligible,24246.0
27.0,Male,Single,Graduate,18000.0,Private,1.6,Large Indian,Own,0.0,1,0,0.0,0.0,2500.0,5200.0,900.0,No,0.0,690.0,116800.0,59400.0,Home Appliances EMI,284000.0,15,Not_Eligible,5170.0
27.0,Female,Single,Graduate,65900.0,Private,2.2,Large Indian,Rented,16700.0,3,2,0.0,18400.0,9500.0,12500.0,4700.0,Yes,8000.0,673.0,364900.0,213700.0,Education EMI,265000.0,46,Not_Eligible,500.0
38.0,Female,Married,Graduate,37600.0,Private,5.1,Large Indian,Own,0.0,4,3,0.0,0.0,4800.0,7000.0,5700.0,No,0.0,677.0,127600.0,65300.0,E-commerce Shopping EMI,148000.0,7,Not_Eligible,10050.0
38.0,Female,Married,Professional,73500.0,Private,0.5,Large Indian,Own,0.0,3,2,14900.0,0.0,9500.0,17400.0,4600.0,No,0.0,701.0,552200.0,310300.0,Education EMI,434000.0,27,Not_Eligible,11924.0
48.0,Female,Married,Post Graduate,70800.0,Government,3.5,MNC,Own,0.0,4,3,12300.0,14900.0,7800.0,14400.0,10700.0,No,0.0,800.0,145500.0,62400.0,Home Appliances EMI,97000.0,10,Not_Eligible,7062.0
38.0,Female,Married,Graduate,94100.0,Private,5.5,MNC,Family,0.0,4,3,0.0,0.0,12400.0,24100.0,9800.0,No,0.0,773.0,58500.0,24900.0,E-commerce Shopping EMI,20000.0,3,Eligible,22944.0
48.0,Female,Married,Graduate,62800.0,Private,3.0,Mid-size,Family,0.0,4,3,3300.0,0.0,4000.0,17700.0,11900.0,No,0.0,779.0,233300.0,111400.0,Home Appliances EMI,108000.0,18,Eligible,15540.0
48.0,Male,Single,High School,41600.0,Private,9.2,Mid-size,Own,0.0,3,2,0.0,18400.0,5200.0,11900.0,6800.0,Yes,6000.0,703.0,170500.0,80300.0,Vehicle EMI,1242000.0,75,Not_Eligible,500.0
48.0,Male,Married,Graduate,53000.0,Private,0.5,Mid-size,Own,0.0,3,2,3300.0,0.0,4300.0,12200.0,5100.0,No,0.0,748.0,93300.0,20500.0,Personal Loan EMI,497000.0,23,Not_Eligible,8992.0
38.0,Female,Married,High School,60600.0,Government,2.0,Mid-size,Own,0.0,4,3,0.0,6500.0,7000.0,15800.0,6000.0,No,0.0,682.0,261700.0,108400.0,Home Appliances EMI,45000.0,28,Eligible,12650.0
38.0,Female,Married,Professional,55800.0,Private,4.9,Large Indian,Own,0.0,2,1,6500.0,0.0,7400.0,14900.0,3600.0,No,0.0,760.0,350600.0,81100.0,E-commerce Shopping EMI,124000.0,17,Eligible,15444.0
38.0,Male,Married,Graduate,55200.0,Private,0.9,Small,Rented,8700.0,5,4,0.0,0.0,3200.0,14500.0,8000.0,No,0.0,704.0,244900.0,70400.0,E-commerce Shopping EMI,37000.0,4,Not_Eligible,8320.0
32.0,Male,Married,Graduate,55400.0,Private,4.0,Large Indian,Own,0.0,4,3,7600.0,0.0,4500.0,8700.0,5600.0,No,0.0,641.0,153500.0,37500.0,Personal Loan EMI,994000.0,58,Not_Eligible,11600.0
38.0,Male,Married,Graduate,41600.0,Self-employed,3.2,Mid-size,Own,0.0,4,3,0.0,0.0,4500.0,12400.0,6100.0,No,0.0,747.0,47100.0,22100.0,E-commerce Shopping EMI,10000.0,21,Eligible,6696.0
32.0,Male,Married,Professional,152900.0,Private,1.6,Small,Family,0.0,3,2,9800.0,0.0,10400.0,44900.0,8100.0,No,0.0,717.0,422600.0,226700.0,Vehicle EMI,1125000.0,32,Not_Eligible,39850.0
48.0,Female,Married,Graduate,107500.0,Private,6.4,MNC,Rented,37100.0,2,1,14900.0,12100.0,15000.0,22200.0,10100.0,No,0.0,634.0,525800.0,205000.0,Education EMI,164000.0,26,Not_Eligible,500.0
48.0,Male,Married,Professional,66300.0,Self-employed,6.3,MNC,Own,0.0,4,3,0.0,15900.0,5000.0,13800.0,12900.0,Yes,18700.0,719.0,324300.0,74400.0,E-commerce Shopping EMI,43000.0,15,Not_Eligible,500.0
27.0,Male,Single,Post Graduate,62400.0,Private,0.8,Large Indian,Own,0.0,1,0,0.0,0.0,9000.0,16600.0,5600.0,Yes,15700.0,595.0,416500.0,159200.0,Vehicle EMI,542000.0,24,Not_Eligible,3819.2
38.0,Male,Married,Graduate,42200.0,Government,1.7,Mid-size,Rented,12600.0,2,1,8300.0,22800.0,2300.0,10500.0,8100.0,Yes,8400.0,637.0,67900.0,19200.0,Education EMI,354000.0,15,Not_Eligible,500.0
32.0,Male,Single,Graduate,41500.0,Private,1.1,Large Indian,Own,0.0,2,1,11200.0,0.0,3900.0,9600.0,4800.0,No,0.0,719.0,196000.0,127800.0,Education EMI,394000.0,25,Not_Eligible,6600.0
38.0,Male,Married,Professional,58700.0,Private,11.7,Large Indian,Own,0.0,5,4,4100.0,0.0,6000.0,14900.0,10300.0,Yes,9500.0,710.0,388000.0,174600.0,Vehicle EMI,1365000.0,26,Not_Eligible,5351.5
32.0,Male,Married,Graduate,85300.0,Private,10.0,MNC,Own,0.0,5,4,0.0,8600.0,7300.0,18300.0,13700.0,No,0.0,754.0,289700.0,127700.0,Home Appliances EMI,254000.0,16,Eligible,22440.0
32.0,Female,Married,Post Graduate,60100.0,Private,0.5,Large Indian,Family,0.0,3,2,0.0,0.0,7900.0,16700.0,7300.0,No,0.0,751.0,255100.0,132600.0,Vehicle EMI,1486000.0,67,Not_Eligible,13536.0
48.0,Male,Married,Graduate,99800.0,Private,26.0,Large Indian,Family,0.0,4,3,0.0,0.0,8500.0,15400.0,6300.0,Yes,29000.0,671.0,721700.0,202100.0,Vehicle EMI,765000.0,14,Not_Eligible,15631.0
37.0,Male,Married,Graduate,59244.0,Government,7.8,MNC,Rented,20400.0,3,2,0.0,0.0,6600.0,11400.0,5100.0,No,0.0,774.0,438600.0,110200.0,Home Appliances EMI,63000.0,32,Eligible,11761.2
38.0,Male,Married,Professional,59400.0,Private,1.2,Startup,Family,0.0,3,2,0.0,0.0,8600.0,15600.0,4300.0,Yes,13300.0,711.0,370300.0,100200.0,Personal Loan EMI,786000.0,42,Not_Eligible,6776.0
48.0,Male,Married,Graduate,49500.0,Private,11.6,Mid-size,Rented,12600.0,2,1,8100.0,0.0,5200.0,8900.0,4600.0,Yes,13600.0,719.0,258700.0,94500.0,Personal Loan EMI,810000.0,47,Not_Eligible,500.0
27.0,Male,Single,Graduate,60800.0,Private,2.3,Large Indian,Family,0.0,3,2,14800.0,8600.0,6600.0,9600.0,10300.0,Yes,10100.0,671.0,67000.0,16800.0,Home Appliances EMI,231000.0,14,Not_Eligible,500.0
48.0,Female,Married,Graduate,73100.0,Private,16.0,Large Indian,Rented,17900.0,3,2,14400.0,0.0,9900.0,18200.0,11300.0,No,0.0,587.0,155000.0,54600.0,Education EMI,374000.0,25,Not_Eligible,560.0
27.0,Female,Single,High School,24700.0,Self-employed,2.8,Startup,Own,0.0,1,0,0.0,0.0,2600.0,7400.0,2800.0,Yes,2900.0,678.0,69500.0,21700.0,Home Appliances EMI,248000.0,23,Not_Eligible,2835.0
32.0,Female,Single,Graduate,57900.0,Private,0.7,Startup,Family,0.0,2,1,0.0,0.0,4700.0,15400.0,3500.0,Yes,12700.0,616.0,299200.0,124900.0,Education EMI,113000.0,45,Eligible,4838.4
38.0,Female,Married,Professional,82400.0,Private,16.0,Small,Rented,15700.0,3,2,0.0,24600.0,11600.0,15400.0,13900.0,Yes,14700.0,707.0,554200.0,273500.0,E-commerce Shopping EMI,192000.0,22,Not_Eligible,500.0
38.0,Male,Married,Graduate,53600.0,Private,7.1,MNC,Rented,15300.0,3,2,8400.0,0.0,4200.0,12500.0,10000.0,No,0.0,692.0,297900.0,77700.0,Home Appliances EMI,234000.0,24,Not_Eligible,1600.0
48.0,Male,Married,Graduate,49600.0,Government,5.2,MNC,Family,0.0,5,4,0.0,13600.0,4600.0,8400.0,8300.0,No,0.0,825.0,137700.0,66000.0,Vehicle EMI,1257000.0,55,Not_Eligible,9702.0
32.0,Male,Married,Graduate,79300.0,Private,3.2,Large Indian,Rented,23500.0,3,2,7000.0,0.0,5600.0,12000.0,4100.0,No,0.0,794.0,351100.0,129600.0,Vehicle EMI,958000.0,64,Not_Eligible,16260.0
38.0,Male,Married,Post Graduate,43000.0,Self-employed,1.2,Mid-size,Rented,12800.0,4,3,5000.0,0.0,2700.0,12700.0,2500.0,No,0.0,739.0,326600.0,91600.0,Education EMI,365000.0,7,Not_Eligible,3613.5
48.0,Female,Married,Graduate,56700.0,Private,1.3,Large Indian,Rented,11200.0,4,3,14400.0,0.0,4500.0,13900.0,6200.0,No,0.0,574.0,264500.0,150200.0,Home Appliances EMI,143000.0,13,Not_Eligible,2600.0
38.0,Male,Married,High School,86800.0,Private,0.8,Large Indian,Family,0.0,2,1,0.0,0.0,10100.0,14400.0,7800.0,Yes,17600.0,641.0,671500.0,274300.0,Vehicle EMI,1275000.0,22,Not_Eligible,9092.16
58.0,Male,Married,Graduate,83200.0,Private,5.4,Large Indian,Own,0.0,2,1,7500.0,0.0,8200.0,14900.0,6500.0,Yes,24500.0,667.0,389200.0,98500.0,E-commerce Shopping EMI,67000.0,4,Not_Eligible,7560.0
32.0,Male,Married,Professional,119900.0,Government,6.9,Large Indian,Own,17070.0,4,3,0.0,0.0,8500.0,20200.0,12700.0,Yes,35700.0,786.0,745300.0,180900.0,Education EMI,340000.0,14,Not_Eligible,21750.96
32.0,Female,Married,High School,14400.0,Private,6.1,Large Indian,Rented,4900.0,2,1,11700.0,9900.0,1500.0,2800.0,1800.0,No,0.0,770.0,61300.0,24600.0,E-commerce Shopping EMI,61000.0,24,Not_Eligible,500.0
38.0,Female,Single,High School,31700.0,Government,0.9,Large Indian,Own,0.0,1,0,0.0,0.0,1700.0,6200.0,5900.0,Yes,4100.0,663.0,69400.0,40900.0,Personal Loan EMI,572000.0,47,Not_Eligible,4830.0
32.0,Male,Married,Graduate,55800.0,Private,9.5,Mid-size,Family,0.0,5,4,0.0,0.0,4400.0,10900.0,4600.0,No,0.0,844.0,71600.0,30700.0,Education EMI,244000.0,46,Eligible,17232.0
48.0,Female,Married,Post Graduate,104100.0,Private,1.4,Large Indian,Own,0.0,5,4,0.0,9200.0,12600.0,22200.0,18800.0,No,0.0,788.0,807700.0,399000.0,Personal Loan EMI,677000.0,47,Eligible,27258.0
27.0,Female,Married,Professional,75400.0,Private,1.5,Startup,Family,0.0,3,2,7200.0,0.0,7300.0,17200.0,5900.0,No,0.0,694.0,176100.0,70200.0,Home Appliances EMI,64000.0,33,Eligible,18900.0
38.0,Female,Married,Post Graduate,38200.0,Private,16.0,Startup,Family,0.0,2,1,0.0,0.0,4100.0,6600.0,6600.0,Yes,4800.0,692.0,189400.0,61200.0,Personal Loan EMI,139000.0,45,Eligible,5635.0
38.0,Male,Married,Professional,92500.0,Private,2.3,Large Indian,Own,0.0,3,2,6200.0,20500.0,13100.0,18800.0,17900.0,No,0.0,788.0,729500.0,156100.0,Education EMI,92000.0,41,Eligible,10560.0
58.0,Male,Married,Professional,85400.0,Private,1.2,Large Indian,Rented,21100.0,2,1,14000.0,15900.0,7900.0,20100.0,11900.0,No,0.0,645.0,356200.0,72700.0,Home Appliances EMI,248000.0,20,Not_Eligible,500.0
38.0,Male,Married,Graduate,47700.0,Government,0.7,MNC,Family,0.0,4,3,6900.0,18500.0,6900.0,14000.0,3500.0,No,0.0,570.0,79900.0,41300.0,E-commerce Shopping EMI,68000.0,14,Not_Eligible,500.0
32.0,Male,Married,Post Graduate,147000.0,Private,0.9,MNC,Own,0.0,5,4,11300.0,14900.0,16100.0,39500.0,8700.0,No,0.0,765.0,887000.0,355900.0,Home Appliances EMI,172000.0,21,Eligible,29832.0
32.0,Male,Married,Professional,61300.0,Government,1.1,MNC,Rented,18900.0,3,2,0.0,0.0,7700.0,16400.0,7600.0,Yes,11200.0,601.0,450400.0,166300.0,Personal Loan EMI,727000.0,40,Not_Eligible,500.0
38.0,Male,Married,Graduate,83700.0,Private,10.2,Large Indian,Rented,26000.0,3,2,7200.0,13500.0,6700.0,20100.0,10100.0,No,0.0,758.0,180700.0,56000.0,Education EMI,387000.0,14,Not_Eligible,500.0
27.0,Male,Single,High School,21100.0,Self-employed,1.3,Mid-size,Rented,7300.0,1,0,0.0,0.0,1300.0,5700.0,1200.0,No,0.0,616.0,58600.0,21300.0,Vehicle EMI,217000.0,27,Not_Eligible,2016.0
32.0,Female,Married,Graduate,38400.0,Private,8.9,MNC,Rented,7700.0,2,1,9700.0,0.0,3800.0,10400.0,5300.0,No,0.0,664.0,154800.0,36000.0,E-commerce Shopping EMI,155000.0,15,Not_Eligible,750.0
38.0,Male,Married,Professional,149400.0,Self-employed,0.6,Mid-size,Family,0.0,4,3,0.0,0.0,7700.0,39800.0,28200.0,Yes,28600.0,592.0,117400.0,43400.0,Vehicle EMI,467000.0,66,Not_Eligible,9092.16
27.0,Female,Single,High School,66300.0,Government,0.5,Startup,Family,0.0,2,1,12700.0,21800.0,5700.0,15200.0,8700.0,Yes,11700.0,607.0,501300.0,267600.0,Home Appliances EMI,180000.0,30,Not_Eligible,500.0
38.0,Female,Married,Graduate,39600.0,Private,0.7,Startup,Own,0.0,5,4,6500.0,0.0,2700.0,8200.0,3300.0,No,0.0,705.0,146000.0,72600.0,Home Appliances EMI,209000.0,20,Not_Eligible,7560.0
38.0,Female,Married,Professional,137500.0,Private,1.0,Mid-size,Rented,39000.0,4,3,0.0,0.0,11900.0,26700.0,15500.0,Yes,38600.0,718.0,707000.0,349900.0,Home Appliances EMI,276000.0,19,Not_Eligible,2030.0
38.0,Female,Married,High School,20800.0,Self-employed,0.5,Startup,Rented,5700.0,3,2,5000.0,0.0,1400.0,5100.0,3300.0,Yes,6000.0,702.0,19200.0,4300.0,Vehicle EMI,1466000.0,84,Not_Eligible,500.0
48.0,Female,Married,Graduate,60500.0,Government,0.5,Startup,Family,0.0,2,1,9700.0,0.0,4100.0,11400.0,7900.0,No,0.0,801.0,427300.0,230700.0,E-commerce Shopping EMI,64000.0,9,Eligible,18084.0
32.0,Male,Married,High School,14400.0,Government,4.8,MNC,Own,0.0,5,4,15000.0,24700.0,1600.0,3500.0,2100.0,No,0.0,777.0,45900.0,19600.0,Personal Loan EMI,510000.0,59,Not_Eligible,500.0
58.0,Male,Married,High School,46200.0,Private,27.6,Startup,Own,0.0,4,3,4700.0,0.0,2400.0,8900.0,6600.0,No,0.0,790.0,352100.0,75500.0,Education EMI,69000.0,31,Eligible,15576.0
38.0,Male,Married,Professional,30000.0,Private,1.7,Large Indian,Own,0.0,4,3,0.0,0.0,2500.0,6000.0,1700.0,Yes,3700.0,625.0,167300.0,40900.0,Home Appliances EMI,218000.0,34,Not_Eligible,4508.0
48.0,Male,Married,High School,56000.0,Private,2.0,MNC,Own,0.0,5,4,0.0,0.0,5700.0,8500.0,11200.0,No,0.0,694.0,173500.0,49800.0,E-commerce Shopping EMI,96000.0,13,Eligible,15300.0
27.0,Male,Single,Post Graduate,51600.0,Private,0.6,MNC,Family,0.0,2,1,5000.0,0.0,6300.0,9400.0,6900.0,No,0.0,603.0,324400.0,83200.0,Education EMI,107000.0,17,High_Risk,8448.0
38.0,Male,Married,Graduate,96800.0,Private,2.9,Small,Family,0.0,3,2,9600.0,0.0,8600.0,24900.0,5900.0,No,0.0,761.0,240400.0,94800.0,Vehicle EMI,1152000.0,67,Eligible,28680.0
58.0,Female,Married,Post Graduate,74900.0,Private,0.5,Mid-size,Own,0.0,3,2,0.0,0.0,7200.0,13700.0,4000.0,No,0.0,624.0,196000.0,18200.0,Personal Loan EMI,410000.0,20,Not_Eligible,12800.0
32.0,Female,Married,Graduate,39100.0,Government,7.0,Small,Rented,7500.0,4,3,0.0,0.0,2000.0,10700.0,4100.0,Yes,5000.0,551.0,191400.0,94500.0,Education EMI,98000.0,34,Not_Eligible,3018.4
32.0,Male,Single,Graduate,63300.0,Private,1.9,Startup,Rented,16700.0,2,1,0.0,0.0,6900.0,15900.0,6700.0,No,0.0,750.0,364800.0,112000.0,Home Appliances EMI,255000.0,15,Not_Eligible,10260.0
48.0,Male,Married,Professional,36500.0,Private,6.0,MNC,Own,0.0,3,2,4100.0,19900.0,3900.0,8700.0,6100.0,Yes,10800.0,611.0,290200.0,59300.0,Education EMI,126000.0,48,Not_Eligible,500.0
38.0,Female,Married,Professional,62700.0,Private,1.3,Mid-size,Own,0.0,4,3,10700.0,0.0,9000.0,11900.0,11900.0,No,0.0,692.0,466800.0,94500.0,E-commerce Shopping EMI,169000.0,22,High_Risk,10560.0
38.0,Female,Married,Graduate,58800.0,Private,7.1,Large Indian,Own,0.0,5,4,0.0,0.0,8700.0,15300.0,10600.0,No,0.0,807.0,64100.0,14700.0,Vehicle EMI,1071000.0,18,Not_Eligible,11616.0
27.0,Male,Married,Post Graduate,89800.0,Private,1.0,Large Indian,Own,0.0,2,1,0.0,0.0,11100.0,24600.0,6100.0,No,0.0,686.0,163200.0,39100.0,Personal Loan EMI,570000.0,37,Not_Eligible,19200.0
58.0,Female,Married,Graduate,60100.0,Self-employed,0.5,MNC,Rented,17200.0,4,3,0.0,5600.0,3900.0,14100.0,8900.0,Yes,10900.0,599.0,374700.0,96500.0,E-commerce Shopping EMI,169000.0,3,Not_Eligible,500.0
38.0,Male,Married,Graduate,92500.0,Government,6.0,Large Indian,Rented,27600.0,3,2,4000.0,0.0,5800.0,22900.0,15300.0,No,0.0,743.0,479000.0,150300.0,Home Appliances EMI,54000.0,6,Not_Eligible,9295.0
58.0,Male,Married,High School,42800.0,Private,36.0,Mid-size,Own,0.0,2,1,3500.0,0.0,3300.0,7500.0,8100.0,Yes,8800.0,815.0,279200.0,158000.0,Vehicle EMI,804000.0,77,Not_Eligible,5359.2
32.0,Male,Married,Graduate,29000.0,Self-employed,3.2,Small,Family,0.0,3,2,9800.0,6100.0,3500.0,6900.0,3700.0,No,0.0,625.0,144000.0,79000.0,Home Appliances EMI,210000.0,8,Not_Eligible,500.0
32.0,Female,Married,Professional,81300.0,Government,2.1,MNC,Rented,13000.0,4,3,0.0,20700.0,6300.0,13700.0,10900.0,Yes,22700.0,656.0,289300.0,158700.0,Vehicle EMI,672000.0,14,Not_Eligible,500.0
32.0,Male,Single,Professional,481484.0,Private,1.0,MNC,Own,0.0,2,1,11100.0,0.0,9400.0,15500.0,13100.0,Yes,13100.0,666.0,175800.0,88600.0,E-commerce Shopping EMI,55000.0,8,Not_Eligible,2695.0
48.0,Male,Single,Professional,67000.0,Self-employed,11.6,Startup,Rented,12000.0,2,1,6600.0,0.0,8100.0,13500.0,9100.0,Yes,18200.0,576.0,303100.0,121700.0,Home Appliances EMI,96000.0,11,Not_Eligible,500.0
32.0,Male,Married,Graduate,43000.0,Private,0.6,Large Indian,Own,0.0,3,2,0.0,0.0,3600.0,10400.0,4700.0,No,0.0,715.0,277300.0,73900.0,E-commerce Shopping EMI,109000.0,21,Eligible,10692.0
27.0,Female,Single,Post Graduate,77600.0,Private,2.6,Large Indian,Own,0.0,1,0,0.0,0.0,9700.0,22600.0,15400.0,Yes,20400.0,626.0,429000.0,241500.0,Education EMI,296000.0,42,Not_Eligible,2660.0
48.0,Male,Married,High School,29700.0,Private,18.3,MNC,Own,0.0,4,3,0.0,0.0,2800.0,8200.0,3200.0,No,0.0,606.0,120600.0,29800.0,Vehicle EMI,1197000.0,22,Not_Eligible,6200.0
48.0,Male,Single,Graduate,42300.0,Private,0.5,Startup,Family,0.0,1,0,0.0,0.0,5900.0,10500.0,2300.0,Yes,5400.0,671.0,120600.0,26000.0,E-commerce Shopping EMI,99000.0,23,High_Risk,5096.0
38.0,Female,Married,Professional,150600.0,Private,0.9,Startup,Rented,35400.0,4,3,0.0,9500.0,8800.0,42900.0,23100.0,No,0.0,657.0,493700.0,201200.0,E-commerce Shopping EMI,56000.0,21,Eligible,12360.0
58.0,Male,Married,Graduate,77700.0,Private,5.2,MNC,Own,0.0,2,1,0.0,0.0,10300.0,21000.0,12800.0,Yes,20800.0,617.0,69700.0,31000.0,Education EMI,160000.0,22,Not_Eligible,2867.2
32.0,Female,Married,Post Graduate,108200.0,Government,2.1,Mid-size,Rented,19700.0,4,3,0.0,0.0,6400.0,25300.0,11400.0,No,0.0,843.0,855900.0,342200.0,Personal Loan EMI,69000.0,36,Eligible,29964.0
38.0,Male,Married,Professional,22500.0,Private,1.2,MNC,Own,0.0,2,1,8200.0,0.0,2500.0,4300.0,2900.0,Yes,5200.0,665.0,126100.0,37900.0,Home Appliances EMI,252000.0,17,Not_Eligible,500.0
32.0,Female,Married,Graduate,40500.0,Private,1.4,Small,Own,0.0,4,3,12700.0,5900.0,3100.0,11000.0,4100.0,Yes,10800.0,618.0,252400.0,71700.0,Home Appliances EMI,126000.0,19,Not_Eligible,500.0
32.0,Female,Single,Post Graduate,113800.0,Private,0.5,MNC,Rented,30700.0,1,0,0.0,0.0,13700.0,32400.0,20800.0,Yes,32700.0,627.0,140200.0,59000.0,Personal Loan EMI,127000.0,54,Not_Eligible,500.0
38.0,Female,Married,High School,42200.0,Government,7.3,Large Indian,Own,0.0,3,2,0.0,0.0,4000.0,6900.0,3400.0,No,0.0,833.0,104100.0,48900.0,Home Appliances EMI,42000.0,20,Eligible,18414.0
